Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
3,0,0,6,7,6,19.5,-15.5,-22.5,0,0.704971
3,3,0,2,4,8,15.5,17.5,-20.5,3.95638e-07,0.556076
2,3,0,9,2,1,10.5,15.5,-27.5,8.85753e-07,0.856321
1,1,1,6,8,1,-4.5,-2.5,-15.5,1.18385e-07,0.425118
3,0,0,2,9,6,15.5,-13.5,-22.5,0,0.710962
1,2,1,1,2,3,-9.5,3.5,-13.5,7.83471e-07,0.329867
0,0,0,3,0,1,-19.5,-22.5,-27.5,0,0.915719
2,1,1,5,7,0,6.5,-3.5,-16.5,0,0.465467
0,0,0,5,5,8,-17.5,-17.5,-20.5,0,0.62909
1,2,1,1,0,9,-9.5,1.5,-7.5,8.00183e-07,0.103464
1,1,1,6,3,8,-4.5,-7.5,-8.5,1.61853e-06,0.161251
2,2,1,2,6,5,3.5,7.5,-11.5,0,0.246151
2,0,0,9,3,3,10.5,-19.5,-25.5,2.51125e-07,0.846771
0,3,0,0,1,9,-22.5,14.5,-19.5,0,0.51223
0,2,1,1,7,8,-21.5,8.5,-8.5,7.69941e-08,0.105451
2,1,0,8,3,3,9.5,-7.5,-25.5,0,0.835328
0,2,0,5,6,1,-17.5,7.5,-27.5,6.69793e-07,0.871745
2,1,0,6,8,0,7.5,-2.5,-28.5,2.3787e-07,0.953581
3,1,1,3,7,6,16.5,-3.5,-10.5,2.25447e-08,0.218654
0,3,0,6,6,4,-16.5,19.5,-24.5,9.83453e-09,0.708198
3,3,0,1,1,6,14.5,14.5,-22.5,0,0.649119
3,3,1,3,0,2,16.5,13.5,-14.5,1.50647e-07,0.331163
3,2,0,7,7,5,20.5,8.5,-23.5,0,0.697529
2,3,0,7,1,6,8.5,14.5,-22.5,3.4583e-07,0.656782
0,2,0,1,9,2,-21.5,10.5,-26.5,0,0.81199
0,1,1,1,5,7,-21.5,-5.5,-9.5,0,0.173712
3,2,1,6,6,5,19.5,7.5,-11.5,0,0.22705
2,3,1,3,8,6,4.5,21.5,-10.5,0,0.161827
0,2,0,0,1,1,-22.5,2.5,-27.5,0,0.873958
1,3,1,9,4,7,-1.5,17.5,-9.5,1.06178e-06,0.139169
0,2,0,5,3,0,-17.5,4.5,-28.5,3.9346e-07,0.922089
2,3,1,2,2,4,3.5,15.5,-12.5,2.10951e-06,0.260549
2,1,1,4,8,8,5.5,-2.5,-8.5,0,0.1526
1,2,1,1,9,5,-9.5,10.5,-11.5,1.09826e-06,0.233621
1,3,0,7,4,8,-3.5,17.5,-20.5,5.21677e-07,0.568533
1,2,0,8,2,0,-2.5,3.5,-28.5,0,0.942266
2,0,1,4,8,4,5.5,-14.5,-12.5,5.45582e-07,0.323493
1,0,0,6,6,3,-4.5,-16.5,-25.5,1.37807e-06,0.849986
3,0,0,7,5,1,20.5,-17.5,-27.5,0,0.911217
1,3,1,4,6,2,-6.5,19.5,-14.5,7.15061e-08,0.322323
2,3,1,4,4,7,5.5,17.5,-9.5,1.51433e-06,0.137751
0,0,0,9,1,4,-13.5,-21.5,-24.5,0,0.801883
0,2,1,8,6,1,-14.5,7.5,-15.5,8.80044e-07,0.391525
0,0,0,6,8,8,-16.5,-14.5,-20.5,0,0.628605
3,3,1,6,2,7,19.5,15.5,-9.5,1.8307e-07,0.126653
1,0,1,3,6,3,-7.5,-16.5,-13.5,3.89266e-07,0.362832
0,1,1,2,0,7,-20.5,-10.5,-9.5,2.5555e-07,0.182831
3,2,1,3,6,1,16.5,7.5,-15.5,0,0.388287
1,0,1,1,5,3,-9.5,-17.5,-13.5,0,0.361694
1,2,0,0,9,2,-10.5,10.5,-26.5,4.55266e-07,0.832138
0,0,1,3,5,7,-19.5,-17.5,-9.5,0,0.1912
0,0,0,5,1,1,-17.5,-21.5,-27.5,0,0.919757
1,3,1,0,7,9,-10.5,20.5,-7.5,6.8261e-08,0.0473564
0,1,1,6,0,0,-16.5,-10.5,-16.5,7.09622e-08,0.463795
3,2,0,9,1,8,22.5,2.5,-20.5,0,0.587389
3,2,0,2,4,7,15.5,5.5,-21.5,0,0.634808
1,0,0,7,3,0,-3.5,-19.5,-28.5,0,0.978278
0,3,0,0,1,6,-22.5,14.5,-22.5,0,0.632601
3,0,1,3,5,9,16.5,-17.5,-7.5,0,0.120396
0,0,1,4,1,0,-18.5,-21.5,-16.5,1.08988e-07,0.468486
3,2,1,6,8,0,19.5,9.5,-16.5,0,0.416168
2,0,0,8,3,6,9.5,-19.5,-22.5,5.61877e-07,0.723955
0,2,1,0,8,0,-22.5,9.5,-16.5,2.93353e-07,0.409329
2,2,0,3,6,5,4.5,7.5,-23.5,0,0.722909
3,2,1,2,2,9,15.5,3.5,-7.5,0,0.0914516
1,0,0,2,9,2,-8.5,-13.5,-26.5,4.41747e-07,0.885954
3,2,0,1,4,8,14.5,5.5,-20.5,0,0.59606
3,0,1,0,1,0,13.5,-21.5,-16.5,0,0.477247
1,3,0,1,5,8,-9.5,18.5,-20.5,0,0.560486
1,1,1,3,1,5,-7.5,-9.5,-11.5,9.35012e-07,0.27772
3,1,0,7,9,3,20.5,-1.5,-25.5,0,0.805292
2,3,0,8,7,0,9.5,20.5,-28.5,6.62711e-08,0.879325
3,1,0,9,4,1,22.5,-6.5,-27.5,0,0.893079
3,2,0,4,0,2,17.5,1.5,-26.5,0,0.846434
0,2,0,6,5,0,-16.5,6.5,-28.5,3.80491e-07,0.918428
1,1,1,3,3,8,-7.5,-7.5,-8.5,6.17168e-07,0.159394
2,1,0,0,0,3,1.5,-10.5,-25.5,0,0.844736
3,2,1,8,4,6,21.5,5.5,-10.5,0,0.189587
0,3,0,1,0,8,-21.5,13.5,-20.5,0,0.557972
1,1,0,5,4,0,-5.5,-6.5,-28.5,2.47618e-07,0.96269
0,3,1,9,9,9,-13.5,22.5,-7.5,0,0.0362772
3,0,0,4,4,2,17.5,-18.5,-26.5,0,0.876628
1,2,0,3,0,7,-7.5,1.5,-21.5,1.36961e-06,0.655066
3,2,1,5,7,3,18.5,8.5,-13.5,0,0.303654
2,2,1,9,6,4,10.5,7.5,-12.5,0,0.279746
2,1,1,6,2,9,7.5,-8.5,-7.5,0,0.122652
3,0,0,3,0,1,16.5,-22.5,-27.5,0,0.922116
3,3,1,5,8,9,18.5,21.5,-7.5,2.60616e-07,0.032059
2,2,1,5,9,6,6.5,10.5,-10.5,5.87556e-08,0.197686
1,1,1,9,4,2,-1.5,-6.5,-14.5,2.05009e-07,0.393614
3,0,1,7,3,5,20.5,-19.5,-11.5,0,0.267443
2,2,1,9,8,3,10.5,9.5,-13.5,0,0.312996
0,2,1,7,5,0,-15.5,6.5,-16.5,1.46769e-06,0.432048
2,2,1,8,0,6,9.5,1.5,-10.5,0,0.218184
3,2,0,7,9,1,20.5,10.5,-27.5,0,0.855927
2,0,1,4,1,2,5.5,-21.5,-14.5,8.6218e-08,0.406155
0,2,0,3,3,6,-19.5,4.5,-22.5,5.9795e-07,0.670169
3,3,1,8,6,8,21.5,19.5,-8.5,0,0.0709097
2,2,0,0,3,7,1.5,4.5,-21.5,0,0.650652
2,1,0,3,3,3,4.5,-7.5,-25.5,0,0.839329
1,1,1,2,5,2,-8.5,-5.5,-14.5,1.95122e-06,0.388248
2,0,1,2,2,3,3.5,-20.5,-13.5,3.59113e-08,0.3674
0,0,1,3,6,3,-19.5,-16.5,-13.5,0,0.345589
1,3,0,7,6,0,-3.5,19.5,-28.5,0,0.887937
1,0,0,5,3,0,-5.5,-19.5,-28.5,0,0.977215
1,2,0,3,9,3,-7.5,10.5,-25.5,7.16623e-07,0.793863
2,2,1,0,2,7,1.5,3.5,-9.5,0,0.179783
1,1,0,6,3,8,-4.5,-7.5,-20.5,1.50015e-06,0.633991
0,0,1,0,5,6,-22.5,-17.5,-10.5,0,0.223121
2,0,1,4,3,3,5.5,-19.5,-13.5,8.7569e-07,0.366024
3,2,0,4,2,6,17.5,3.5,-22.5,0,0.676968
3,1,0,5,2,6,18.5,-8.5,-22.5,0,0.698992
1,2,1,5,4,1,-5.5,5.5,-15.5,1.08227e-06,0.406513
2,2,0,9,0,4,10.5,1.5,-24.5,0,0.774841
0,3,1,9,9,2,-13.5,22.5,-14.5,0,0.303369
1,2,1,8,1,5,-2.5,2.5,-11.5,2.35572e-07,0.258896
2,0,0,2,0,7,3.5,-22.5,-21.5,0,0.688464
0,1,0,0,0,8,-22.5,-10.5,-20.5,0,0.611217
2,1,1,0,6,0,1.5,-4.5,-16.5,2.87927e-07,0.469421
1,3,0,8,5,1,-2.5,18.5,-27.5,7.32363e-08,0.850727
0,3,0,3,9,7,-19.5,22.5,-21.5,0,0.56873
1,1,1,5,5,7,-5.5,-5.5,-9.5,1.26208e-06,0.196044
3,0,1,8,0,7,21.5,-22.5,-9.5,0,0.18911
3,0,1,5,9,9,18.5,-13.5,-7.5,0,0.11375
3,0,0,1,0,4,14.5,-22.5,-24.5,0,0.800638
0,3,1,8,0,6,-14.5,13.5,-10.5,2.91748e-07,0.179866
0,0,1,1,3,7,-21.5,-19.5,-9.5,0,0.188016
0,2,0,1,8,8,-21.5,9.5,-20.5,1.61947e-07,0.570721
1,2,0,8,5,7,-2.5,6.5,-21.5,4.65127e-08,0.64502
0,3,0,6,3,7,-16.5,16.5,-21.5,0,0.598083
0,2,0,4,9,7,-18.5,10.5,-21.5,1.43135e-08,0.614528
1,1,0,9,9,0,-1.5,-1.5,-28.5,0,0.954574
2,0,0,1,1,5,2.5,-21.5,-23.5,6.85617e-08,0.770635
3,3,0,6,1,4,19.5,14.5,-24.5,0,0.721009
2,3,1,7,6,0,8.5,19.5,-16.5,3.567e-07,0.398972
1,3,1,8,8,9,-2.5,21.5,-7.5,0,0.0489161
0,3,0,0,8,9,-22.5,21.5,-19.5,0,0.48621
2,3,0,7,6,1,8.5,19.5,-27.5,3.61808e-07,0.842941
2,2,0,8,1,4,9.5,2.5,-24.5,0,0.773535
1,2,0,7,9,5,-3.5,10.5,-23.5,5.35228e-07,0.714205
1,3,1,1,6,7,-9.5,19.5,-9.5,0,0.127579
2,1,1,0,7,8,1.5,-3.5,-8.5,0,0.155822
1,3,0,0,7,1,-10.5,20.5,-27.5,0,0.836612
3,0,0,0,7,8,13.5,-15.5,-20.5,0,0.63457
3,0,0,0,3,2,13.5,-19.5,-26.5,0,0.884337
2,2,1,6,3,0,7.5,4.5,-16.5,1.96198e-08,0.447213
3,1,0,4,3,9,17.5,-7.5,-19.5,0,0.577826
3,3,1,5,7,3,18.5,20.5,-13.5,0,0.264107
2,2,0,0,7,4,1.5,8.5,-24.5,0,0.761987
3,3,0,9,8,3,22.5,21.5,-25.5,0,0.72778
2,0,1,5,2,6,6.5,-20.5,-10.5,0,0.248862
2,2,1,5,9,4,6.5,10.5,-12.5,3.44378e-07,0.274798
0,1,0,5,8,2,-17.5,-2.5,-26.5,6.62036e-07,0.855299
0,3,1,5,6,9,-17.5,19.5,-7.5,4.5723e-08,0.0410877
1,2,1,9,2,2,-1.5,3.5,-14.5,0,0.373694
2,1,0,5,6,0,6.5,-4.5,-28.5,0,0.958394
0,1,1,6,3,0,-16.5,-7.5,-16.5,9.71342e-08,0.45968
2,3,1,9,2,9,10.5,15.5,-7.5,2.53819e-07,0.0646643
3,1,1,2,2,4,15.5,-8.5,-12.5,0,0.305659
0,2,1,7,5,8,-15.5,6.5,-8.5,6.61894e-07,0.122043
3,0,0,6,9,9,19.5,-13.5,-19.5,0,0.58136
1,2,1,8,2,0,-2.5,3.5,-16.5,8.57401e-08,0.452368
2,0,1,7,3,6,8.5,-19.5,-10.5,6.5201e-07,0.246887
2,2,0,9,3,1,10.5,4.5,-27.5,0,0.891671
2,3,1,7,0,2,8.5,13.5,-14.5,1.17971e-07,0.341715
1,3,1,2,5,4,-8.5,18.5,-12.5,0,0.246936
1,3,1,7,8,3,-3.5,21.5,-13.5,2.31685e-07,0.277478
0,0,1,8,8,7,-14.5,-14.5,-9.5,0,0.197797
3,1,0,5,3,7,18.5,-7.5,-21.5,0,0.656734
3,0,0,8,5,8,21.5,-17.5,-20.5,0,0.620537
1,2,0,9,2,6,-1.5,3.5,-22.5,3.14038e-10,0.693932
1,2,1,0,5,1,-10.5,6.5,-15.5,1.25112e-06,0.39959
0,2,1,5,2,1,-17.5,3.5,-15.5,1.00885e-06,0.396752
2,2,1,1,0,7,2.5,1.5,-9.5,0,0.184088
2,1,0,3,9,7,4.5,-1.5,-21.5,0,0.663752
3,3,0,9,5,1,22.5,18.5,-27.5,0,0.822146
1,2,0,4,4,7,-6.5,5.5,-21.5,7.70698e-07,0.645753
0,1,1,1,9,3,-21.5,-1.5,-13.5,2.23911e-07,0.321107
2,2,1,1,5,8,2.5,6.5,-8.5,2.13442e-07,0.13403
2,2,1,4,9,3,5.5,10.5,-13.5,1.32929e-07,0.314263
1,2,0,1,9,0,-9.5,10.5,-28.5,1.33373e-07,0.916622
0,2,1,7,3,6,-15.5,4.5,-10.5,1.54871e-06,0.203442
1,1,0,7,6,1,-3.5,-4.5,-27.5,3.87604e-08,0.918062
0,3,1,9,7,1,-13.5,20.5,-15.5,8.64968e-08,0.350106
1,0,0,9,5,9,-1.5,-17.5,-19.5,3.77335e-07,0.605506
0,3,1,3,8,1,-19.5,21.5,-15.5,0,0.335745
1,1,1,8,3,8,-2.5,-7.5,-8.5,7.48724e-07,0.161975
2,2,0,2,4,7,3.5,5.5,-21.5,0,0.647444
2,0,0,2,2,8,3.5,-20.5,-20.5,2.77524e-07,0.647094
1,1,1,2,5,6,-8.5,-5.5,-10.5,1.68943e-06,0.232368
0,3,1,7,1,9,-15.5,14.5,-7.5,2.00332e-07,0.0612656
2,3,0,6,0,9,7.5,13.5,-19.5,4.60689e-07,0.54021
0,2,1,1,7,6,-21.5,8.5,-10.5,0,0.181622
1,0,1,9,8,9,-1.5,-14.5,-7.5,3.51877e-07,0.131967
1,1,0,6,3,4,-4.5,-7.5,-24.5,1.14264e-06,0.797836
1,3,1,6,1,2,-4.5,14.5,-14.5,9.98252e-07,0.341153
3,2,0,6,4,0,19.5,5.5,-28.5,1.06673e-07,0.915111
0,3,0,1,0,4,-21.5,13.5,-24.5,0,0.7198
3,2,0,4,6,9,17.5,7.5,-19.5,0,0.545109
3,3,0,0,2,4,13.5,15.5,-24.5,0,0.728552
0,1,1,8,2,7,-14.5,-8.5,-9.5,5.58144e-07,0.191152
1,2,1,6,9,0,-4.5,10.5,-16.5,1.98469e-06,0.432432
1,0,1,1,2,2,-9.5,-20.5,-14.5,0,0.402559
0,2,0,9,5,2,-13.5,6.5,-26.5,5.28078e-07,0.840232
2,1,1,6,3,7,7.5,-7.5,-9.5,0,0.197771
3,1,1,8,8,1,21.5,-2.5,-15.5,0,0.4015
2,1,1,6,8,1,7.5,-2.5,-15.5,0,0.423215
1,2,1,8,4,8,-2.5,5.5,-8.5,0,0.136541
2,0,0,9,8,4,10.5,-14.5,-24.5,0,0.801626
3,1,1,0,9,0,13.5,-1.5,-16.5,0,0.454066
3,2,0,6,2,4,19.5,3.5,-24.5,0,0.754601
3,0,0,0,0,9,13.5,-22.5,-19.5,0,0.597787
2,0,1,8,8,9,9.5,-14.5,-7.5,0,0.127493
1,0,1,5,0,7,-5.5,-22.5,-9.5,0,0.211422
2,0,1,3,9,4,4.5,-13.5,-12.5,3.11179e-07,0.323096
1,3,0,4,5,0,-6.5,18.5,-28.5,0,0.89025
0,1,0,3,3,8,-19.5,-7.5,-20.5,0,0.613988
2,2,0,1,1,5,2.5,2.5,-23.5,0,0.737149
3,2,1,7,1,5,20.5,2.5,-11.5,0,0.237371
1,2,1,7,7,6,-3.5,8.5,-10.5,1.12266e-06,0.204892
2,2,1,7,6,5,8.5,7.5,-11.5,0,0.243039
0,3,1,5,3,7,-17.5,16.5,-9.5,1.08071e-07,0.127026
0,2,0,0,6,9,-22.5,7.5,-19.5,2.07707e-07,0.534085
0,1,1,7,5,8,-15.5,-5.5,-8.5,9.32099e-07,0.146914
2,3,1,0,7,1,1.5,20.5,-15.5,4.21178e-07,0.359671
3,1,1,3,9,8,16.5,-1.5,-8.5,0,0.13835
2,3,0,1,1,6,2.5,14.5,-22.5,9.13244e-07,0.660443
2,2,0,0,9,4,1.5,10.5,-24.5,1.58726e-07,0.755766
2,2,0,6,1,1,7.5,2.5,-27.5,0,0.900037
1,0,1,7,2,5,-3.5,-20.5,-11.5,3.17758e-08,0.289205
0,2,1,7,8,9,-15.5,9.5,-7.5,1.51451e-06,0.0761474
3,2,1,9,4,0,22.5,5.5,-16.5,0,0.420504
0,1,0,7,3,5,-15.5,-7.5,-23.5,0,0.744094
3,2,0,5,4,1,18.5,5.5,-27.5,0,0.875538
1,1,0,5,1,8,-5.5,-9.5,-20.5,7.89304e-07,0.636347
0,3,1,1,4,9,-21.5,17.5,-7.5,6.88828e-08,0.0402
0,3,1,9,3,3,-13.5,16.5,-13.5,0,0.286914
3,2,1,8,0,6,21.5,1.5,-10.5,0,0.198948
0,0,1,0,6,1,-22.5,-16.5,-15.5,0,0.417467
2,3,0,6,0,2,7.5,13.5,-26.5,1.6342e-07,0.825149
3,0,1,6,6,6,19.5,-16.5,-10.5,0,0.229128
1,2,0,0,9,1,-10.5,10.5,-27.5,3.77207e-07,0.873696
0,2,0,9,3,4,-13.5,4.5,-24.5,8.01608e-07,0.763119
2,2,1,9,9,9,10.5,10.5,-7.5,1.78786e-08,0.079963
2,2,1,4,0,6,5.5,1.5,-10.5,0,0.221287
0,3,0,8,7,9,-14.5,20.5,-19.5,0,0.506256
0,0,0,8,5,4,-14.5,-17.5,-24.5,0,0.798292
3,2,0,6,7,2,19.5,8.5,-26.5,0,0.823047
1,1,1,3,8,1,-7.5,-2.5,-15.5,8.42031e-07,0.423179
1,2,1,4,5,8,-6.5,6.5,-8.5,1.75459e-06,0.132171
2,1,1,5,5,2,6.5,-5.5,-14.5,0,0.389886
1,1,0,6,0,9,-4.5,-10.5,-19.5,6.07873e-07,0.597742
2,3,1,3,3,5,4.5,16.5,-11.5,1.55504e-06,0.218194
1,0,1,4,9,9,-6.5,-13.5,-7.5,1.69653e-07,0.129014
3,3,1,0,9,8,13.5,22.5,-8.5,0,0.0739367
2,2,0,6,7,6,7.5,8.5,-22.5,0,0.677127
2,0,1,9,3,6,10.5,-19.5,-10.5,5.46724e-07,0.244909
0,3,1,4,0,8,-18.5,13.5,-8.5,2.3407e-07,0.0970025
1,0,0,6,8,6,-4.5,-14.5,-22.5,8.46665e-07,0.724281
0,2,0,2,6,7,-20.5,7.5,-21.5,1.22625e-07,0.619189
0,3,1,0,4,6,-22.5,17.5,-10.5,0,0.151394
2,0,0,0,7,7,1.5,-15.5,-21.5,1.17464e-06,0.685278
0,1,1,6,7,0,-16.5,-3.5,-16.5,4.5736e-07,0.452996
0,1,1,1,8,9,-21.5,-2.5,-7.5,7.49774e-08,0.0924377
2,2,0,5,3,4,6.5,4.5,-24.5,0,0.771103
3,3,1,5,2,8,18.5,15.5,-8.5,0,0.0906921
2,0,0,9,1,2,10.5,-21.5,-26.5,0,0.889323
2,3,1,3,4,1,4.5,17.5,-15.5,1.03463e-06,0.369889
3,3,1,9,0,4,22.5,13.5,-12.5,0,0.241401
3,2,0,9,9,4,22.5,10.5,-24.5,0,0.727369
0,2,0,4,7,4,-18.5,8.5,-24.5,1.35773e-06,0.742718
0,1,0,0,5,6,-22.5,-5.5,-22.5,0,0.684881
2,3,0,1,6,5,2.5,19.5,-23.5,1.28585e-07,0.682404
3,0,1,9,9,0,22.5,-13.5,-16.5,0,0.454595
2,2,0,5,0,9,6.5,1.5,-19.5,0,0.575005
3,0,1,4,6,9,17.5,-16.5,-7.5,0,0.118013
0,1,1,0,5,6,-22.5,-5.5,-10.5,0,0.2098
3,0,0,9,1,6,22.5,-21.5,-22.5,0,0.701363
0,1,1,3,4,0,-19.5,-6.5,-16.5,0,0.452301
3,0,0,0,3,1,13.5,-19.5,-27.5,0,0.926242
1,2,0,4,0,3,-6.5,1.5,-25.5,5.14538e-07,0.820002
2,0,1,9,6,9,10.5,-16.5,-7.5,3.50959e-07,0.128015
2,1,1,0,2,4,1.5,-8.5,-12.5,2.27982e-07,0.318168
0,0,0,5,5,1,-17.5,-17.5,-27.5,0,0.917733
0,1,0,4,5,3,-18.5,-5.5,-25.5,0,0.817453
3,0,1,1,9,2,14.5,-13.5,-14.5,0,0.391453
1,1,1,3,3,9,-7.5,-7.5,-7.5,8.69015e-07,0.121237
1,3,0,2,4,7,-8.5,17.5,-21.5,0,0.60544
3,1,0,2,7,9,15.5,-3.5,-19.5,0,0.574634
2,3,0,4,2,5,5.5,15.5,-23.5,7.71622e-07,0.696231
1,1,1,4,8,8,-6.5,-2.5,-8.5,7.68512e-07,0.151957
1,3,1,7,7,6,-3.5,20.5,-10.5,0,0.165987
3,1,1,1,8,6,14.5,-2.5,-10.5,0,0.220053
2,3,0,0,9,7,1.5,22.5,-21.5,0,0.589543
3,3,1,8,6,0,21.5,19.5,-16.5,1.63241e-07,0.378215
0,1,0,5,0,6,-17.5,-10.5,-22.5,0,0.703681
3,0,0,4,6,6,17.5,-16.5,-22.5,0,0.709931
0,0,0,4,1,4,-18.5,-21.5,-24.5,0,0.792733
0,1,1,1,2,7,-21.5,-8.5,-9.5,0,0.178126
2,3,0,0,2,9,1.5,15.5,-19.5,1.41629e-06,0.536272
0,3,0,6,1,2,-16.5,14.5,-26.5,0,0.809213
2,3,0,9,8,3,10.5,21.5,-25.5,0,0.750084
3,1,0,1,7,2,14.5,-3.5,-26.5,0,0.862921
1,3,0,4,3,1,-6.5,16.5,-27.5,7.32548e-07,0.856434
3,3,1,0,4,8,13.5,17.5,-8.5,6.34942e-07,0.0920942
3,0,0,0,8,3,13.5,-14.5,-25.5,0,0.838994
0,1,0,9,0,3,-13.5,-10.5,-25.5,4.1211e-07,0.834362
1,0,1,6,6,2,-4.5,-16.5,-14.5,5.86297e-07,0.404112
1,1,0,8,3,6,-2.5,-7.5,-22.5,1.99642e-07,0.716303
3,0,1,7,1,3,20.5,-21.5,-13.5,0,0.346091
3,3,1,8,8,4,21.5,21.5,-12.5,0,0.215574
1,3,1,8,6,7,-2.5,19.5,-9.5,2.84597e-07,0.13188
2,0,0,8,6,5,9.5,-16.5,-23.5,2.98476e-07,0.76318
1,1,0,1,4,7,-9.5,-6.5,-21.5,6.13723e-07,0.669128
0,3,1,3,2,6,-19.5,15.5,-10.5,5.07341e-07,0.164644
1,0,0,5,7,0,-5.5,-15.5,-28.5,2.92669e-07,0.97442
3,2,1,8,0,3,21.5,1.5,-13.5,0,0.314923
1,2,0,3,7,7,-7.5,8.5,-21.5,8.69727e-07,0.636484
2,3,0,8,8,9,9.5,21.5,-19.5,5.64353e-09,0.508837
1,2,0,5,4,5,-5.5,5.5,-23.5,8.22209e-07,0.72797
2,3,1,6,3,0,7.5,16.5,-16.5,7.92625e-07,0.41081
3,1,1,0,2,4,13.5,-8.5,-12.5,0,0.308709
1,3,1,7,0,2,-3.5,13.5,-14.5,8.43472e-07,0.344864
3,2,1,1,0,7,14.5,1.5,-9.5,0,0.173605
1,0,1,4,1,3,-6.5,-21.5,-13.5,8.68536e-08,0.366113
1,1,1,2,7,6,-8.5,-3.5,-10.5,1.33801e-06,0.228981
3,0,1,9,3,7,22.5,-19.5,-9.5,0,0.185858
1,3,1,5,6,8,-5.5,19.5,-8.5,0,0.0927375
0,2,1,1,8,5,-21.5,9.5,-11.5,0,0.217179
2,3,1,4,5,2,5.5,18.5,-14.5,1.20151e-06,0.326676
1,0,1,7,3,4,-3.5,-19.5,-12.5,2.64951e-07,0.327778
0,2,0,4,7,1,-18.5,8.5,-27.5,3.21321e-07,0.866643
3,0,0,3,7,6,16.5,-15.5,-22.5,0,0.711039
2,0,1,7,4,0,8.5,-18.5,-16.5,2.44003e-07,0.481908
3,2,0,5,9,9,18.5,10.5,-19.5,0,0.53427
2,2,1,2,2,4,3.5,3.5,-12.5,0,0.29505
1,3,1,0,0,7,-10.5,13.5,-9.5,1.00828e-06,0.146828
0,1,1,6,7,8,-16.5,-3.5,-8.5,8.90564e-07,0.141935
1,3,1,3,1,9,-7.5,14.5,-7.5,2.57249e-07,0.0705759
1,2,0,7,9,8,-3.5,10.5,-20.5,6.35564e-07,0.592451
2,1,0,2,6,2,3.5,-4.5,-26.5,0,0.87623
3,3,1,9,1,5,22.5,14.5,-11.5,1.24335e-07,0.199757
1,3,0,9,3,0,-1.5,16.5,-28.5,5.05549e-07,0.900407
0,3,1,7,7,9,-15.5,20.5,-7.5,0,0.0408061
3,2,0,8,3,5,21.5,4.5,-23.5,0,0.706424
1,2,1,7,9,6,-3.5,10.5,-10.5,7.80126e-07,0.199215
2,2,0,2,6,9,3.5,7.5,-19.5,6.95005e-08,0.561177
3,1,1,0,2,1,13.5,-8.5,-15.5,0,0.426448
3,2,1,6,6,4,19.5,7.5,-12.5,0,0.265641
2,3,1,2,2,6,3.5,15.5,-10.5,1.05757e-06,0.183619
1,0,1,4,1,5,-6.5,-21.5,-11.5,0,0.287954
2,0,0,5,1,9,6.5,-21.5,-19.5,0,0.605248
2,2,1,2,5,9,3.5,6.5,-7.5,2.93229e-07,0.0957336
0,3,0,7,5,6,-15.5,18.5,-22.5,0,0.632703
3,0,0,6,0,5,19.5,-22.5,-23.5,0,0.749728
1,0,1,3,8,6,-7.5,-14.5,-10.5,1.55252e-06,0.244367
3,0,1,2,9,7,15.5,-13.5,-9.5,1.11642e-07,0.195418
0,0,1,9,2,7,-13.5,-20.5,-9.5,0,0.202942
1,0,1,2,0,5,-8.5,-22.5,-11.5,0,0.286622
2,1,1,2,7,4,3.5,-3.5,-12.5,0,0.309687
3,1,1,7,4,6,20.5,-6.5,-10.5,0,0.215928
0,3,1,6,5,1,-16.5,18.5,-15.5,9.30132e-08,0.352844
1,1,0,3,3,8,-7.5,-7.5,-20.5,1.02803e-06,0.631985
3,0,0,9,4,9,22.5,-18.5,-19.5,0,0.578351
0,0,0,3,3,1,-19.5,-19.5,-27.5,0,0.914619
2,0,1,2,7,0,3.5,-15.5,-16.5,9.93118e-07,0.483082
1,3,1,6,2,9,-4.5,15.5,-7.5,1.9967e-07,0.0691815
3,1,1,5,2,1,18.5,-8.5,-15.5,0,0.417872
3,3,1,8,0,9,21.5,13.5,-7.5,0,0.0532686
1,1,0,5,0,5,-5.5,-10.5,-23.5,1.30746e-06,0.760325
3,1,0,3,3,3,16.5,-7.5,-25.5,0,0.824917
1,1,0,9,1,3,-1.5,-9.5,-25.5,3.72606e-07,0.843358
1,1,0,4,9,5,-6.5,-1.5,-23.5,1.42974e-06,0.744258
1,0,1,5,3,3,-5.5,-19.5,-13.5,0,0.365994
0,2,1,4,3,5,-18.5,4.5,-11.5,9.1638e-07,0.236628
0,1,0,0,2,5,-22.5,-8.5,-23.5,0,0.730573
2,1,0,5,8,0,6.5,-2.5,-28.5,0,0.954396
1,0,0,9,3,5,-1.5,-19.5,-23.5,3.15699e-07,0.770038
0,3,1,0,1,1,-22.5,14.5,-15.5,0,0.354439
3,3,1,1,6,1,14.5,19.5,-15.5,1.57252e-07,0.352475
2,1,0,9,3,2,10.5,-7.5,-26.5,0,0.875825
1,0,1,3,4,8,-7.5,-18.5,-8.5,0,0.170175
2,0,1,8,8,4,9.5,-14.5,-12.5,0,0.320335
0,3,0,8,4,5,-14.5,17.5,-23.5,0,0.678723
1,2,0,1,9,7,-9.5,10.5,-21.5,7.07932e-07,0.6285
1,1,0,1,3,1,-9.5,-7.5,-27.5,7.44214e-07,0.91878
0,1,0,3,7,6,-19.5,-3.5,-22.5,1.27211e-07,0.688301
